show_id,title,type,release_year,date_added,date_added_year,date_added_month,rating,rating_system,rating_group,is_unrated,duration,duration_value,duration_unit,description
s7844,Red Christmas,Movie,2016,2017-12-11,2017,12,TV-MA,TV Parental Guidelines,Mature,False,81 min,81,min,A family Christmas gathering at an isolated Australian estate turns into the holiday from hell after a mysterious stranger turns up at the door.
s7845,Red Dawn,Movie,1984,2019-12-31,2019,12,PG-13,MPAA-like,Teen,False,114 min,114,min,A group of teenagers witnesses Soviet and Cuban paratroopers descending on their small Colorado town and systematically setting off World War III.
s7846,Red Oleanders Raktokarobi,Movie,2017,2018-09-15,2018,9,TV-14,TV Parental Guidelines,Teen,False,112 min,112,min,"When a theater group stages a production of a Rabindranath Tagore play, they begin to notice parallels between the story and their own lives."
s7847,Red Trees,Movie,2017,2018-03-24,2018,3,TV-PG,TV Parental Guidelines,Family,False,80 min,80,min,"A documentarian details her Jewish family's escape from Nazi-occupied Prague to refuge in Brazil, where her father built a life as an architect."
s7848,Red vs. Blue,TV Show,2015,,,,NR,Unknown / Unrated,Unknown / Unrated,True,13 Seasons,13,season,"This parody of first-person shooter games, military life and science-fiction films centers on a civil war fought in the middle of a desolate canyon."
s7849,Refugee,Movie,2016,2017-03-10,2017,3,TV-PG,TV Parental Guidelines,Family,False,24 min,24,min,Five acclaimed photographers travel the world to provide detailed insight into the difficult conditions faced by refugees who dream of a better life.
s785,Cloudburst,Movie,2011,2021-06-02,2021,6,TV-MA,TV Parental Guidelines,Mature,False,93 min,93,min,"A lesbian couple escapes from their nursing home and heads to Canada to get married. Along the way, they pick up a young male hitchhiker."
s7850,Regatta,Movie,2015,2019-05-09,2019,5,TV-MA,TV Parental Guidelines,Mature,False,100 min,100,min,Inside one of Cairo's most impoverished areas exists a place where criminals control everything and everyone.
s7851,Reggie Yates Outside Man,TV Show,2017,2017-12-15,2017,12,TV-MA,TV Parental Guidelines,Mature,False,2 Seasons,2,season,"Award-winning filmmaker Reggie Yates travels around the world tackling big issues such as gun violence, racism, gay rights and addiction."
s7852,Reincarnated,Movie,2012,2016-06-13,2016,6,R,MPAA-like,Mature,False,96 min,96,min,"Vice magazine's Andy Capper follows rapper Snoop Dogg on a pilgrimage to Jamaica, where he rechristens himself Snoop Lion, a reggae artist."
s7853,Rembat,Movie,2015,2017-08-21,2017,8,TV-PG,TV Parental Guidelines,Family,False,88 min,88,min,"Two huge soccer fans must go on a rambunctious road trip to fix a big match between Malaysia and Thailand, or they'll draw the ire of a loan shark."
s7854,Remember,Movie,2015,2018-07-26,2018,7,R,MPAA-like,Mature,False,95 min,95,min,"Following the written instructions of his friend, senile Zev crosses the country to find and murder the Nazi who killed their families in Auschwitz."
s7855,Remember Me,Movie,2010,2020-08-01,2020,8,PG-13,MPAA-like,Teen,False,112 min,112,min,"Tyler's still feeling lost following the tragedy that's strained his relationship with his father when he meets Ally, a girl who understands his pain."
s7856,Rememory,Movie,2017,2020-06-01,2020,6,PG-13,MPAA-like,Teen,False,112 min,112,min,"A psychologist is murdered after unveiling a breakthrough invention that extracts memories, spurring a fixated former patient to hunt for answers."
s7857,Republic of Doyle,TV Show,2014,2020-05-28,2020,5,TV-14,TV Parental Guidelines,Teen,False,6 Seasons,6,season,A pair of father and son private investigators tries to keep their combustible personal lives in check while tackling an intriguing array of cases.
s7858,Resident Evil: Afterlife,Movie,2010,2020-01-01,2020,1,R,MPAA-like,Mature,False,97 min,97,min,"The Undead Apocalypse continues as super-soldier Alice finds her way to a supposed sanctuary in Los Angeles, which may just be a deadly trap."
s7859,Residente,Movie,2017,2018-01-01,2018,1,TV-MA,TV Parental Guidelines,Mature,False,97 min,97,min,The results of a DNA test spur Puerto Rican rap icon Residente to set out on a global voyage in search of his roots and fresh musical inspiration.
s786,Cocomelon,TV Show,2021,2021-06-02,2021,6,TV-Y,TV Parental Guidelines,Kids,False,3 Seasons,3,season,"Learn letters, numbers, animal sounds and more with J.J. in this edutaining series that brings fun times with nursery rhymes for the whole family!"
s7860,Restless Creature: Wendy Whelan,Movie,2016,2017-09-26,2017,9,TV-MA,TV Parental Guidelines,Mature,False,94 min,94,min,"After 30 years with the New York City Ballet, celebrated dancer Wendy Whelan redefines herself as an artist in a new stage of life."
s7861,Return To The 36th Chamber,Movie,1980,2018-08-16,2018,8,R,MPAA-like,Mature,False,97 min,97,min,"When thugs prey upon innocent factory workers, a small-time scammer trains for revenge by studying the moves of Shaolin temple monks."
s7862,Revelations,Movie,2016,2017-03-01,2017,3,NR,Unknown / Unrated,Unknown / Unrated,True,118 min,118,min,"After four years together, a husband and wife become entangled in secret, sexually charged relationships that threaten to unravel their marriage."
s7863,Revenge,TV Show,2017,2019-05-02,2019,5,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,"After a mother and her daughter are gang-raped by seven men, the daughter suffers a mental breakdown, and the single mom sets out to get revenge."
s7864,Revenge of the Green Dragons,Movie,2014,2018-07-21,2018,7,R,MPAA-like,Mature,False,95 min,95,min,"In gritty 1980s New York, two Chinese immigrant boys rise through the ranks of the infamous Green Dragons gang, where they're trained to kill."
s7865,Revolting Rhymes,TV Show,2017,2018-02-01,2018,2,TV-PG,TV Parental Guidelines,Family,False,1 Season,1,season,Popular fairy tales take on a darkly comic edge in these short animated films based on a book by Roald Dahl and illustrator Quentin Blake.
s7866,Revolutionary Road,Movie,2008,2019-11-01,2019,11,R,MPAA-like,Mature,False,120 min,120,min,"April and Frank's marriage unravels when a plan to change their ""perfect"" lives becomes their last hope to escape lives engulfed in emptiness."
s7867,Rezeta,Movie,2012,2016-12-03,2016,12,NR,Unknown / Unrated,Unknown / Unrated,True,84 min,84,min,"Gorgeous and free-spirited Albanian model Rezeta arrives in Mexico City, and soon uses her charms to take up a carefree new life in the metropolis."
s7868,"Rica, Famosa, Latina",TV Show,2016,2019-04-26,2019,4,TV-MA,TV Parental Guidelines,Mature,False,4 Seasons,4,season,"This reality series follows the lives of a group of wealthy, successful Latina women in Los Angeles."
s7869,Righteous Kill,Movie,2008,2019-06-01,2019,6,R,MPAA-like,Mature,False,101 min,101,min,"Two detectives investigate a rash of vigilante killings linked to an old case, suggesting they might have put an innocent man behind bars."
s787,Company of Heroes,Movie,2013,2021-06-02,2021,6,R,MPAA-like,Mature,False,101 min,101,min,"During the last major German offensive of World War II, a group of Allied soldiers sets out against all odds to turn the war around."
s7870,Ringan,Movie,2015,2018-05-01,2018,5,TV-14,TV Parental Guidelines,Teen,False,103 min,103,min,"Desperate to save his land, an indebted farmer journeys to Pandharpur to seek divine blessing with his small son, who searches for his mother."
s7871,Ripper Street,TV Show,2017,2017-09-08,2017,9,TV-MA,TV Parental Guidelines,Mature,False,5 Seasons,5,season,"It's been six months since the last Jack the Ripper killing, and East London is hopeful that his reign of terror might have run its course."
s7872,Rise of the Zombie,Movie,2013,2017-12-15,2017,12,TV-MA,TV Parental Guidelines,Mature,False,83 min,83,min,"A heartbroken wildlife photographer throws himself into his work, only to find himself experiencing strange transformations."
s7873,Rishta.com,TV Show,2010,2018-03-15,2018,3,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,Partners at an Indian matrimonial agency face endlessly challenging and often impossible demands as they help clients make the perfect match.
s7874,Rivaaz,Movie,2011,2017-11-01,2017,11,TV-MA,TV Parental Guidelines,Mature,False,107 min,107,min,"In a village where girls are auctioned off rather than married, a man falls in love with a girl who is about to face the bidders."
s7875,Road to Sangam,Movie,2010,2019-12-31,2019,12,TV-14,TV Parental Guidelines,Teen,False,136 min,136,min,"As communal violence erupts in his neighborhood, a Muslim mechanic presses forward to repair a historic truck that will transport Gandhi’s last remains."
s7876,Road to Yesterday,Movie,2015,2016-07-01,2016,7,TV-14,TV Parental Guidelines,Teen,False,96 min,96,min,"Their marriage failing, Victoria and Izu try to reconnect during a road trip. But bringing long-repressed secrets to light threatens yet more discord."
s7877,Roberto Saviano: Writing Under Police Protection,Movie,2016,2018-05-01,2018,5,TV-14,TV Parental Guidelines,Teen,False,45 min,45,min,"Italian TV host Pif revisits Roberto Saviano, who's been living under protection since publishing ""Gomorrah,"" his exposé on organized crime in Naples."
s7878,Robin Hood: The Rebellion,Movie,2018,2019-05-01,2019,5,TV-14,TV Parental Guidelines,Teen,False,92 min,92,min,"When the Sheriff of Nottingham takes his beloved captive, Robin Hood embarks on a daring rescue mission at the tyrant's castle."
s7879,Robotech,TV Show,1985,2016-10-01,2016,10,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,"When a mysterious spaceship crashes in the Pacific, the people of Earth work to master the science of robotechnology and rebuild the giant fortress."
s788,Cradle 2 the Grave,Movie,2003,2021-06-02,2021,6,R,MPAA-like,Mature,False,101 min,101,min,"When a jewel thief pulls off a risky diamond heist with his crew, a gang kidnaps his young daughter and steals the loot as a rival agent offers his help."
s7880,Rocky,Movie,1976,2019-08-01,2019,8,PG,MPAA-like,Family,False,120 min,120,min,"Sylvester Stallone shot to fame as Rocky Balboa, an unknown fighter who's given a shot at fighting world champ Apollo Creed as a publicity stunt."
s7881,Rocky II,Movie,1979,2019-08-01,2019,8,PG,MPAA-like,Family,False,119 min,119,min,"Featuring a rousing climax, this engaging sequel finds boxer Rocky Balboa returning to the ring for a rematch against reigning champ Apollo Creed."
s7882,Rocky III,Movie,1982,2019-08-01,2019,8,PG,MPAA-like,Family,False,100 min,100,min,"After taking a pounding from a powerful young fighter, humbled world champ Rocky Balboa turns to ex-rival Apollo Creed for help in regaining his form."
s7883,Rocky IV,Movie,1985,2019-08-01,2019,8,PG,MPAA-like,Family,False,92 min,92,min,"Rocky Balboa takes on the Cold War, coming out of retirement to battle a Soviet fighter who pulverized Rocky's friend and former rival, Apollo Creed."
s7884,Rocky V,Movie,1990,2019-08-01,2019,8,PG-13,MPAA-like,Teen,False,104 min,104,min,"Inspired by the memory of his trainer, a broke and seemingly careerless Rocky finds glory in training and takes on an up-and-coming boxer."
s7885,Roger Corman's Death Race 2050,Movie,2017,2017-01-17,2017,1,R,MPAA-like,Mature,False,93 min,93,min,"In this dystopian sequel, kills equal points in a violently gory annual cross-country road race sponsored by the United Corporations of America."
s7886,Roh's Beauty,Movie,2014,2019-04-19,2019,4,TV-MA,TV Parental Guidelines,Mature,False,98 min,98,min,"Hoping to earn money to support her son, a single mother sings in a nightclub, where danger lurks around every corner."
s7887,Roll Red Roll,Movie,2018,2019-08-08,2019,8,TV-MA,TV Parental Guidelines,Mature,False,80 min,80,min,"This compelling documentary follows the 2012 Steubenville, Ohio rape case, putting social media and high school football culture in the spotlight."
s7888,Rolling Papers,Movie,2015,2017-09-08,2017,9,TV-MA,TV Parental Guidelines,Mature,False,79 min,79,min,"As the newspaper industry takes a hit, The Denver Post breaks new ground with a section dedicated to cannabis culture."
s7889,Romeo Ranjha,Movie,2014,2017-11-01,2017,11,TV-14,TV Parental Guidelines,Teen,False,122 min,122,min,"Two common boys travel from India to Thailand to find success and money, enjoying their friendship and finding ways to cheat the cheats."
s789,Domestic Disturbance,Movie,2001,2021-06-02,2021,6,PG-13,MPAA-like,Teen,False,89 min,89,min,A recovering alcoholic is skeptical of his son's claim that his new stepfather is a killer – but soon begins to sense the boy is telling the truth.
s7890,Room,Movie,2015,2018-07-19,2018,7,R,MPAA-like,Mature,False,118 min,118,min,"Kidnapped, confined to a tiny room and raped, a young woman gives birth to a son. When he reaches his fifth birthday, she begins plotting an escape."
s7891,Room for Rent,Movie,2017,2019-03-01,2019,3,TV-MA,TV Parental Guidelines,Mature,False,89 min,89,min,"To save his parents’ home, a lottery-squandering 32-year-old man sublets a room to a disarmingly creepy tenant."
s7892,Room on the Broom,Movie,2012,2019-07-01,2019,7,TV-Y7,TV Parental Guidelines,Kids,False,26 min,26,min,"A gentle witch with a ginger braid offers rides to a variety of animals on her increasingly crowded broom, much to her grumpy cat's chagrin."
s7893,Roonpi Secret Love,TV Show,2016,2019-06-21,2019,6,TV-14,TV Parental Guidelines,Teen,False,3 Seasons,3,season,High school senior Belle pursues a shy junior boy. Dog-phobic Emma meets a handsome veterinary student. Baking blogger Mielle falls for her critic.
s7894,Roots,Movie,2016,2017-11-01,2017,11,TV-PG,TV Parental Guidelines,Family,False,62 min,62,min,This documentary explores the rich heritage of Indian classical music and the reasons behind its modern decline in popularity.
s7895,Rosemary's Baby,Movie,1968,2019-11-01,2019,11,R,MPAA-like,Mature,False,137 min,137,min,"A woman is thrilled to find out she's pregnant. But as her belly grows, the more certain she becomes that her unborn child is in serious danger."
